,mean,double_std,sem
0,0.0050000000000000044,0.00801849713451943,0.0028349668493717946
1,0.004777777777777779,0.00817101169371122,0.00288888888888889
2,0.004777777777777788,0.008646700648152768,0.0030570703315994686
3,0.005111111111111122,0.009113820735293283,0.0032222222222222235
4,0.005444444444444456,0.009589088449062857,0.00339025473386497
5,0.006111111111111123,0.010531551654286925,0.003723465795581344
6,0.0065555555555555645,0.011186411509913974,0.003954993717901709
7,0.00733333333333334,0.011813363431112911,0.0041766546953805606
8,0.008000000000000007,0.012754084313139338,0.004509249752822898
9,0.009333333333333338,0.014183976353095974,0.0050147929317319
10,0.010888888888888892,0.01598456045187063,0.005651395544902013
11,0.012111111111111114,0.018170658752675244,0.00642429801132168
12,0.01422222222222222,0.02067263951921375,0.007308881794530526
13,0.016333333333333335,0.024663663480843565,0.008719921848103747
14,0.019111111111111117,0.0282283457923563,0.009980227365726945
15,0.023777777777777776,0.03508437800855123,0.012404200801779378
16,0.03155555555555555,0.044957043969428595,0.01589471532644237
17,0.038000000000000006,0.055058218345742066,0.019466019776161896
18,0.048111111111111125,0.06774534743261293,0.023951597281719632
19,0.04822222222222222,0.0699001050883189,0.024713419156801295
20,0.05688888888888888,0.08068288787011609,0.028525708569336464
21,0.06622222222222222,0.093950867117333,0.033216647618511196
22,0.07777777777777778,0.10811562169418899,0.03822464462608023
23,0.09355555555555554,0.13054226882744638,0.0461536617596823
24,0.10788888888888888,0.14722955956558637,0.052053509979967424
25,0.11688888888888889,0.15954410358159377,0.05640735877043695
26,0.13444444444444445,0.18117831064151577,0.06405620602926931
27,0.14288888888888887,0.1907811104348788,0.0674513084554012
28,0.155,0.20792306269387242,0.07351190379795644
29,0.1563333333333333,0.20790239875337513,0.07350459799173059
30,0.15777777777777777,0.2033681815917884,0.0719015101405654
31,0.15,0.18679043515840596,0.06604039168064749
32,0.16311111111111112,0.2024957856595454,0.0715930716007811
33,0.1514444444444444,0.17992371497353127,0.06361263947702976
34,0.16211111111111107,0.18669311981873973,0.06600598551235175
35,0.15833333333333333,0.16837084290559556,0.05952808238632076
36,0.1743333333333333,0.17998600768660591,0.06363466327694656
37,0.1632222222222222,0.15268494149072032,0.05398227875657979
38,0.17344444444444443,0.15442254041316092,0.054596612747099885
39,0.1905555555555555,0.1587145897126484,0.05611408132952717
40,0.19966666666666666,0.1293997538494425,0.04574972171540542
41,0.20022222222222222,0.13253129143668876,0.046856887447146625
42,0.1867777777777778,0.11758852719715072,0.04157382248542203
43,0.20011111111111113,0.12096443717774405,0.04276738690539847
44,0.21800000000000005,0.1312537830142642,0.04640522001288696
45,0.20266666666666663,0.08544957360706737,0.03021098647352819
46,0.20566666666666666,0.06668222040783077,0.023575725117476562
47,0.23355555555555554,0.10427361916765424,0.03686629160615594
48,0.2368888888888889,0.0786597611532819,0.027810425258999898
49,0.243,0.07224854221264161,0.02554371706470071
50,0.2418888888888889,0.09104225040070509,0.032188296316411125
51,0.2531111111111111,0.08607719762293199,0.030432885072354893
52,0.25588888888888883,0.0702025288841392,0.02482034211520965
53,0.26933333333333326,0.09999111071601427,0.035352196222834274
54,0.2617777777777778,0.07367864826309269,0.026049335907745642
55,0.29422222222222216,0.05251125687664913,0.018565532913053663
56,0.27655555555555555,0.0663511050081494,0.023458658145241566
57,0.3104444444444445,0.16709663057828927,0.05907758029766588
58,0.31588888888888894,0.1716519590966803,0.060688132140609266
59,0.3036666666666667,0.07255955408413764,0.025653676366382886
60,0.32166666666666666,0.18491799984497628,0.06537838582691784
61,0.327,0.17585937142648533,0.06217567703543578
62,0.31255555555555553,0.13121013209898122,0.04638978708378615
63,0.3156666666666667,0.14538531180586606,0.05140146993142426
64,0.3316666666666667,0.1418742270332998,0.05016011400542305
65,0.3267777777777778,0.11278341529423602,0.039874958879966435
66,0.331,0.14937598597226123,0.052812386313706265
67,0.3281111111111112,0.13962949209149336,0.049366480355764186
68,0.3474444444444445,0.18471867164507494,0.06530791266600186
69,0.3605555555555556,0.16290177302387165,0.05759447418624572
70,0.3483333333333334,0.16275771586648066,0.057543542289810914
71,0.34622222222222226,0.14166139423739954,0.05008486624880307
72,0.3562222222222223,0.1703828658863746,0.06023943993312679
73,0.35344444444444445,0.15202566385033744,0.053749188911480096
74,0.3564444444444444,0.14851495331455578,0.052507965298162956
75,0.36166666666666664,0.1599509183977895,0.05655118952804652
76,0.373,0.1611403804830503,0.05697172788127263
77,0.37366666666666665,0.160302491836181,0.05667548950923239
78,0.3804444444444444,0.16167854099194479,0.057161996353875685
79,0.3855555555555556,0.16751104625452004,0.05922409836511228
80,0.38399999999999995,0.16528225017291542,0.05843609995351996
81,0.3866666666666667,0.16757706905801306,0.05924744095114371
82,0.37988888888888894,0.15730351255368832,0.05561519021558811
83,0.3962222222222222,0.16966401074833137,0.0599852862617262
84,0.40411111111111114,0.18070834560927046,0.06389004829865871
85,0.4155555555555557,0.20039762941847195,0.07085126134775514
86,0.40422222222222226,0.16413755146970224,0.05803138784579122
87,0.4145555555555555,0.18516645831238066,0.06546622916049026
88,0.40266666666666656,0.14250562042197432,0.05038334527878711
89,0.4136666666666667,0.17258900012156905,0.061019426172083675
90,0.39766666666666667,0.1294581299394032,0.0457703607799406
91,0.46388888888888885,0.21825593765345225,0.07716512677449221
92,0.448,0.20080357086982803,0.07099478332426444
93,0.44788888888888884,0.20770087703470969,0.07343334930481825
94,0.45066666666666677,0.2061865390584189,0.07289794997879648
95,0.4603333333333333,0.21827403774969562,0.07717152612488912
